ID,Caption,CUIs,CUI_caption,keywords
ROCOv2_2023_train_057873,"Magnetic resonance imaging after 1 month of radiotherapy, showing a dimensional decrease of the mass (22 × 15 mm) (diameters shown by red lines)",C0024485,Magnetic Resonance Imaging,"Magnetic resonance imaging, Tumor, Bottom view, Shrinkage."
ROCOv2_2023_train_057879,Echocardiography of the patient.,C0041618,Ultrasonography,"Ultrasonography, Heart, View from outside, Normal."
ROCOv2_2023_train_057880,image J software showing measurement of distance from bone implant contact to implant abutment junction,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Plain X-ray, Cranium, Frontal View, Normal"
ROCOv2_2023_train_057881,Magnetic resonance imaging scan without apparent alterations.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging scan, Abdomen, Frontal view, Normal."
ROCOv2_2023_train_057884,Right coronary angiogram in left anterior oblique (LAO) view: showing super-dominant RCA with large posterolateral branches supplying the area of left circumflex territory.,C0002978,angiogram,"Angiogram, Heart, Left anterior oblique view, Super-dominant right coronary circulation."
ROCOv2_2023_train_057893,Axial CT showing torus mandibularis.,C0040405,X-Ray Computed Tomography,"X-ray Computed Tomography, Mandible, Axial View, Normal."
ROCOv2_2023_train_057898,Operative cholangiography shows neither bile duct dilatation nor obstructive lesions.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Anterior-Posterior, Normal"
ROCOv2_2023_train_057907,Preoperative magnetic resonance imaging (MRI) scan. T2-weighted sagittal MRI.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Spine, Sagittal View, Normal."
ROCOv2_2023_train_057922,Orthopantomograph (6-month followup).,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain view, Normal."
ROCOv2_2023_train_057931,Echocardiography findings of apical hypokinesia in a four-chamber view.,C0041618,Ultrasonography,"Ultrasound image, Heart, Four-chamber view, Apical hypokinesia."
ROCOv2_2023_train_057932,Echocardiography findings of apical hypokinesia in a two-chamber view.,C0041618,Ultrasonography,"Ultrasound, Heart, Two-chamber view, Apical hypokinesia"
ROCOv2_2023_train_057933,A left coronary angiogram shows minimal disease.,C0002978,angiogram,"Angiogram, Heart, Left coronary view, Normal"
ROCOv2_2023_train_057934,A normal right coronary angiogram shows minimal disease.,C0002978,angiogram,"X-ray, Heart, Right coronary artery, Normal"
ROCOv2_2023_train_057944,"Parasternal long-axis echocardiographic view, showing severe mitral regurgitation (arrow)",C0041618,Ultrasonography,"Echocardiogram, Heart, Long-axis view of, Mitral regurgitation."
ROCOv2_2023_train_057946,Follow-up color-Doppler ultrasound image shows interval enlargement of the testicular lesion.,C0041618,Ultrasonography,"Color Doppler, Testicle, Enlargement view, Interval enlargement of lesion."
ROCOv2_2023_train_057959,Two weeks post op modified WD procedure.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"Plain X-ray, Chest, Anterior-Posterior, Two weeks post modified WD procedure Normal"
ROCOv2_2023_train_057963,Sagittal reformatted CT bone window image showing the superoposteriorly displaced bone fragment.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Vertebrae, Sagittal View of Bone, Normal"
ROCOv2_2023_train_057967,Chest X-ray showing no active disease.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_057970,Repeat chest X-ray with improved lung aeration.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_057973,Continuous wave doppler signal showed the peak tricuspid valvular regurgitation velocity was 4.2 m/sec and peak pressure gradient was estimated at 70.56 mmHg.,C0041618,Ultrasonography,"Ultrasonography, Heart, Continuous wave doppler signal, Below the tricuspid valve"
ROCOv2_2023_train_057980,Abdomen Tomography.,C0040405;C0000726,X-Ray Computed Tomography;Abdomen,"Computed Tomography, Abdomen, Inside View, Normal."
ROCOv2_2023_train_057990,CT Scan before posaconazole treatment.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Chest, Cross-sectional, Normal."
ROCOv2_2023_train_057995,Preoperative axial computed tomography scan of the patient demonstrates a significant preauricular hollowness deep to the anterior auricle (red arrow).,C0040405,X-Ray Computed Tomography,"X-ray, Ear, Axial computed tomography scan, Significant preauricular hollowness."
ROCOv2_2023_train_058007,Preoperative plain radiologic image.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain image, Normal"
ROCOv2_2023_train_058019,Anteroposterior view of CT scan showing that the mass occupies the whole of the left thoracic space.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Anteroposterior View, Left Thoracic Space Occupied Mass Normal."
ROCOv2_2023_train_058028,"Chest X ray, anterior-posterior view after baby out during cesarean section.",C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Normal"
ROCOv2_2023_train_058037,Pre-intubation chest X-ray showing bilateral infiltrates mainly in the perihilar regions (blue arrows).,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior View, Bilateral Infiltrates."
ROCOv2_2023_train_058045,Fluoroscopic view of a guide wire.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Skull, Fluoroscopic view, Normal"
ROCOv2_2023_train_058048,"Panoramic radiograph showing the decompressed lesion area with a radiopaque filling, suggesting bone neoformation.",C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic, Normal"
ROCOv2_2023_train_058054,Chest radiograph showing shadowing in the right upper zone.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posteriorly above Normal, Anteriorly below."
ROCOv2_2023_train_058055,Computed tomography (CT) imaging of the chest.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"Computed Tomography, Chest, Front View, Normal."
ROCOv2_2023_train_058067,Coronal CT of bilateral posterior lateral oblique fusion,C0040405,X-Ray Computed Tomography,"Computed Tomography, Spine, Lateral and posterior views, Normal."
ROCOv2_2023_train_058072,Computed tomography (CT) scan shows no evidence of recurrent rectal prolapse one year later after surgery,C0040405,X-Ray Computed Tomography,"Computed tomography scan, rectum, Cross-section image, Normal."
ROCOv2_2023_train_058095,Bilateral homogenous ground-glass opacities (GGOs) in a patient with positive reverse transcription polymerase chain reaction (RT-PCR) findings (Case 2). Chest CT shows bilateral homogenous concentrations of GGOs (inside the circle) distributed in the subpleural region.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Lungs, Bilateral View, Ground-Glass Opacities."
ROCOv2_2023_train_058097,Demarcation lines delineating the surface areas used to determine the 2D CTR.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"Plain X-ray, Chest, Posterior view, Normal"
ROCOv2_2023_train_058106,Pulverized calculi with the holmium laser.,C1306645;C0000726,Plain x-ray;Abdomen,"X-ray, Abdomen, Plain X-ray of Bottom, Normal"
ROCOv2_2023_train_058117,Pretreatment pantomogram X-ray.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain X-ray of the top of the skull, Normal."
ROCOv2_2023_train_058118,Posttreatment pantomogram X-ray.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Pantomogram X-ray, Cranium, Post-treatment, Normal."
ROCOv2_2023_train_058119,Moderate to severe mitral regurgitation (red) seen in echocardiography (parasternal view).,C0041618,Ultrasonography,"Ultrasonography, Heart, Parasternal view, Moderate to severe mitral regurgitation"
ROCOv2_2023_train_058138,Chest X-ray showing a large mass in the right cardiophrenic triangle,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior View, Large mass in right cardiophrenic triangle."
ROCOv2_2023_train_058146,CXR showing multiple right pulmonary nodules.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-anterior, Multiple pulmonary nodules"
ROCOv2_2023_train_058149,T2 weighted spinal MRI shows a high signal intensity lesion (arrow) in the lower thoracic spinal cord.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Image, Spinal Cord, T2 Weighted View, Lesion."
ROCOv2_2023_train_058154,"Repeat radiograph on day two of admission, demonstrating a midline soft tissue mass that is 9 cm in diameter",C1306645;C0037303;C1999039,Plain x-ray;Bone structure of cranium;Anterior-Posterior,"X-ray, Skull, Anterior-Posterior, Soft tissue mass 9 cm in diameter on day two of admission."
ROCOv2_2023_train_058156,Computed tomography scan axial view.,C0040405,X-Ray Computed Tomography,"X-ray, Chest, Axial View, Normal"
ROCOv2_2023_train_058178,The Attain Starfix active fixation extraction mechanism.,C0002978,angiogram,"Angiogram, Aorta, Side view, Normal."
ROCOv2_2023_train_058179,Chest-X-Ray with abandoned LV Lead fragment after extraction failure.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior to anterior, Abandoned LV Lead fragment after extraction failure."
ROCOv2_2023_train_058180,SBRT plan isodose line of case 1.,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Brain, Sagittal view, Normal"
ROCOv2_2023_train_058186,Chest X-ray before the procedure,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior to Anterior, Normal"
ROCOv2_2023_train_058188,CT of neck. Invading mass of the larynx with subglottic and intralaryngeal extension.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Neck, X-ray of Bottom, Abnormal Patient's Condition."
ROCOv2_2023_train_058191,CT scan of head in axial view. This is a normal CT scan of the head.,C0040405,X-Ray Computed Tomography,"Computed Tomography scan of Head, Head, Axial View, Normal."
ROCOv2_2023_train_058217,Left ventriculogram showing apical ballooning (red line).,C0002978,angiogram,"Angiogram, Heart, Left ventricular side, Apical ballooning Normal."
ROCOv2_2023_train_058218,Two chamber end-systolic echocardiographic view showing apical ballooning (white arrow).,C0041618,Ultrasonography,"Ultrasound image, Heart, End-systolic view from top, Apical ballooning."
ROCOv2_2023_train_058219,Patient's ultrasound with evidence of hydro-hematocolpos that extended into the vaginal canal,C0041618,Ultrasonography,"Ultrasound, Pelvis, View of Vaginal Canal and Pelvic Cavity, Hydro-hematocolpos."
ROCOv2_2023_train_058221,Computed tomographic scan,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan of Chest, Lungs, Cross-section, Normal."
ROCOv2_2023_train_058222,Magnetic resonance imaging studies,C0024485,Magnetic Resonance Imaging,"Magnetic resonance imaging study, Brain, Sagittal view, Normal."
ROCOv2_2023_train_058242,The image illustrating different observers' opinions evaluated as ground-glass appearance against improper breath-hold during scanning. Image used to evaluate observer variablity on ground-glass appearance vs. breath-holding during scanning.,C0040405,X-Ray Computed Tomography,"X-Ray, Thorax, Side View of Image, Normal."
ROCOv2_2023_train_058247,Right basal opacity on the chest X ray at diagnosis,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior View, Right Basal Opacity"
ROCOv2_2023_train_058250,Reverse halo or atoll sign in a patient with UC and possible OP.,C0040405,X-Ray Computed Tomography,"X-Ray, Abdomen, Reverse Halo Sign in Bottom View, Ulcerative Colitis."
ROCOv2_2023_train_058253,Final panoramic radiograph.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic view of Bone structure, Normal."
ROCOv2_2023_train_058260,Computed tomography scan demonstrating a pedunculated lesion (arrow) projecting from the right tracheal wall into its lumen.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Trachea, Side View of Image, Pedunculated Lesion."
ROCOv2_2023_train_058266,The patient's chest X-ray showing extensive bilateral airspace disease consistent with ARDS.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Acute Respiratory Distress Syndrome."
ROCOv2_2023_train_058267,Chest X-ray at the patient's exit.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_058269,Posterior anterior lung radiography imaging of the patient.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Lung, Posterior-Anterior, Normal"
ROCOv2_2023_train_058270,Computerized tomography imaging of the patient.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Head, Axial View, Normal"
ROCOv2_2023_train_058272,Plain radiograph of the skull taken at time of presentation showing a lytic lesion on the left frontoparietal bone.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Skull, Front and side, Lytic lesion."
ROCOv2_2023_train_058273,Early hepatocellular carcinoma B-ultrasound results.,C0041618,Ultrasonography,"Ultrasound, Liver, Below, Hepatocellular carcinoma."
ROCOv2_2023_train_058276,"Non-contrast chest CT scan. Multifocal, bilateral areas of ground-glass opacification are noted. Lesions were found predominantly in the inferior lobes. The percentage of lung involvement was approximately 5% by visual assessment.",C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Lung, Front View, Normal."
ROCOv2_2023_train_058285,Chest radiograph 1 week before surgery shows blunting of the right costopleural angle.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior View, Blunting of the right costopleural angle observed."
ROCOv2_2023_train_058287,Chest radiograph shows the chest tube inserted after the right thoracostomy.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior view, Normal"
ROCOv2_2023_train_058288,The chest tube was removed 2 days after the thoracostomy. The chest radiograph shows normal findings.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_058289,Perihepatic and perisplenic free blood.,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Perihepatic and perisplenic free blood side, Normal."
ROCOv2_2023_train_058296,Abdominal CT scan showing sigmoid diverticulitis (arrow) and free air (star).,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Cross-section view of Image, Sigmoid diverticulitis with free air."
ROCOv2_2023_train_058300,Coronal PD image demonstrating the bipartite character of the anterior patellar segment (A and A*). This coronal section also shows the posterior patellar segment (P).,C0024485,Magnetic Resonance Imaging,"Magnetic Resonance Imaging, Knee, Coronal Section, Normal"
ROCOv2_2023_train_058314,"A 51-year-old man with a 3-year history of nasopharyngeal carcinoma. The patient presented with new mucosal swelling in the left retromolar trigon; recurrence was suspected. PET-CT image shows increased metabolism in the corresponding area (arrow); however, further clinical examination and biopsy revealed a dental abscess.",C0040405,X-Ray Computed Tomography,"X-ray Computed Tomography, Face, Side, Recurrence."
ROCOv2_2023_train_058315,"Ultrasound revealing an inhomogeneous, mildly enlarged thyroid",C0041618,Ultrasonography,"Ultrasound, Thyroid, Inhomogeneous image, Mildly enlarged thyroid."
