ID,Caption,CUIs,CUI_caption,keywords
ROCOv2_2023_train_052670,Chest x-ray at the admission in ER.Evidence of large bilateral opacities.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Chest, Anterior-Posterior, Large bilateral opacities."
ROCOv2_2023_train_052671,A sample of measurements on each cross-section.,C0040405,X-Ray Computed Tomography,"X-Ray, Pelvis, Cross-sectional view of the bone structure, Normal."
ROCOv2_2023_train_052676,"Showing the measurement technique to measure the head inclination, which was primarily introduced by Hertel et al. by measuring the α angle in a case with an accurate calcar restoration and adequate reattached tuberosity to the head fragment (each marked with an arrow) but with a varus mal-reduction (α = 120°) [21]",C1306645;C1140618;C1999039,Plain x-ray;Upper Extremity;Anterior-Posterior,"X-ray, Head, Anterior-posterior, Varus mal-reduction."
ROCOv2_2023_train_052686,"Case 1: lateral finger radiograph follow-up. On follow-up radiography, soft tissue swelling and bony destruction had improved. The free bony fragment was removed by surgical excision.",C1306645;C1140618;C0205129,Plain x-ray;Upper Extremity;Sagittal,"X-ray, Finger, Sagittal, Normal"
ROCOv2_2023_train_052688,"Case 2: anteroposterior finger radiograph follow-up. On follow-up radiograph, soft tissue swelling and bony destruction had healed.",C1306645;C1140618;C1999039,Plain x-ray;Upper Extremity;Anterior-Posterior,"X-ray, Finger, Anterior-Posterior, Healed bone destruction and soft tissue swelling."
ROCOv2_2023_train_052691,Plain abdominal X-ray during abdominal pain attack.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Anterior-Posterior, Normal"
ROCOv2_2023_train_052695,Stage 1: postoperative CT scan.,C0024485,Magnetic Resonance Imaging,"Computed Tomography Scan, Head, Axial View of Brain, Normal."
ROCOv2_2023_train_052721,Metaphyseal fracture of the radial neck,C1306645;C1140618;C1999039,Plain x-ray;Upper Extremity;Anterior-Posterior,"X-ray, Radial Neck, Anterior-Posterior, Metaphyseal fracture"
ROCOv2_2023_train_052722,epiphyseal separation fracture type II of Salter and Harris,C1306645;C1140618;C1999039,Plain x-ray;Upper Extremity;Anterior-Posterior,"X-ray, Upper Extremity, Anterior-Posterior, Epiphyseal separation fracture."
ROCOv2_2023_train_052729,"Panoramic radiograph showing an extensive, ill-defined, multilocular radiolucent lesion prior to the second surgery.",C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic View, Ill-defined Lesion"
ROCOv2_2023_train_052739,Pretreatment panoramic radiograph. The patient received a reconstructive surgery about 20 years ago due to trauma.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Pretreatment X-ray, Skull, Panoramic view, Normal"
ROCOv2_2023_train_052745,Typical sign of intestinal intussusception in abdominal CT scan: concentric circle (white arrow),C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Side View, Intussusception."
ROCOv2_2023_train_052749,Esophagogram anteroposterior view reveals extravasation of contrast from the distal third of esophagus on left side,C1306645;C0037949;C1999039,Plain x-ray;Vertebral column;Anterior-Posterior,"X-ray, Esophagus, Anteroposterior view, Normal"
ROCOv2_2023_train_052759,X-ray showing levels in the upper right quadrant of the abdomen.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Abdomen, Front-to-Back, Normal"
ROCOv2_2023_train_052767,"Image after second surgery. Head CT axial image shows the drainage tube placed in the lesion.Abbreviation: CT, computed tomography.",C0040405,X-Ray Computed Tomography,"X-ray, Head, Axial image, Drainage tube in place."
ROCOv2_2023_train_052768,CT scan demonstrating a huge non-enhancing lesion.,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Abdomen, Front View, Non-Enhancing Lesion."
ROCOv2_2023_train_052784,Chest CT revealing multiple peripheral ground-glass opacities.,C0040405,X-Ray Computed Tomography,"X-ray, Chest, Top view of image, Multiple peripheral ground-glass opacities."
ROCOv2_2023_train_052785,Postoperative lateral plain radiograph of the patient's foot shows radiopacity of the bone grafts at the surgery site.,C1306645;C0023216;C0205129,Plain x-ray;Lower Extremity;Sagittal,"X-ray, Foot, Lateral View, Normal"
ROCOv2_2023_train_052790, Normalization of CT density of the liver after 6-month discontinuation of amiodarone (63 Hounsfield units).,C0040405;C0023884,X-Ray Computed Tomography;Liver,"Computed Tomography, Liver, Normal View, Normal"
ROCOv2_2023_train_052803,"CT scan of the chest showing left-sided, large, and loculated effusion (red arrow) with chest tube in place (blue arrow).CT: computed tomography",C0040405,X-Ray Computed Tomography,"Computed Tomography Image, Chest, Front View, Large Left-Sided Effusion."
ROCOv2_2023_train_052804,The anthropomorphic thorax phantom used for patient‐specific lung SBRT QA.,C0040405;C0817096,X-Ray Computed Tomography;Chest,"X-ray, Chest, Frontal, Normal"
ROCOv2_2023_train_052805,Preoperative CTCT: computed tomography,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Preoperative, Normal"
ROCOv2_2023_train_052819,Preoperative CT imaging of case 2,C0040405,X-Ray Computed Tomography,"Computed Tomography, Pelvis, Frontal View, Normal"
ROCOv2_2023_train_052826,Control anteroposterior radiographs after reduction.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"Plain X-ray, Lower Extremity, Anterior-Posterior View, Normal"
ROCOv2_2023_train_052841,Endoscopic retrograde cholangiography shows mild bile duct dilatation with multiple ductal irregularities and indentations (arrows).,C1306645;C0000726,Plain x-ray;Abdomen,"Endoscopic X-ray, Abdomen, Retrograde view of bile ducts, Mild bile duct dilatation with multiple irregularities and indentations."
ROCOv2_2023_train_052842,Radiographic examination.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain X-ray of Skull, Normal"
ROCOv2_2023_train_052857,Pelvic computed tomography. Arrows indicate prostatic calculi.,C0040405;C0030797,X-Ray Computed Tomography;Pelvis,"Computed Tomography, Pelvis, X-ray of Pelvis from below, Normal."
ROCOv2_2023_train_052880,"Contrast–enhanced computed tomographic image showing a cystic lesion with peripheral enhancement (arrow), thus excluding the initial diagnosis of an incarcerated hernia.",C0040405;C0205207,X-Ray Computed Tomography;Cystic,"Computed Tomography, Abdomen, Cystic View, Normal"
ROCOv2_2023_train_052897,abnormal anatomic position of duodeno-jejunal junction not crossing posterior to SMA,C0040405,X-Ray Computed Tomography,"X-ray, Duodenum and Jejunum, Side view, Abnormal anatomic position."
ROCOv2_2023_train_052898,Absence of short bowel and mesothelium in right side of CT represents a term known as mesothelium stalk,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Right side, Normal"
ROCOv2_2023_train_052900,The figure shows the anteroposterior radiograph of Samilson-Prieto grade 0 (normal).,C1306645;C1140618;C1999039,Plain x-ray;Upper Extremity;Anterior-Posterior,"X-ray, Upper Extremity, Anterior-Posterior, Normal."
ROCOv2_2023_train_052901,The figure shows the anteroposterior radiograph of Samilson-Prieto grade 1.,C1306645;C1140618;C1999039,Plain x-ray;Upper Extremity;Anterior-Posterior,"X-ray, Upper Extremity, Anterior-Posterior, Normal"
ROCOv2_2023_train_052902,The figure shows the anteroposterior radiograph of Samilson-Prieto grade 2.,C1306645;C1140618;C1999039,Plain x-ray;Upper Extremity;Anterior-Posterior,"X-ray, Upper Extremity, Anteroposterior View, Normal"
ROCOv2_2023_train_052905,Mesh has stretched by 40% across a 2.5-cm defect on the patient’s left side 2 years after hernia repair. Note the mesh is also stretched across a midline defect but to a lesser degree,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Left side, Stretched mesh."
ROCOv2_2023_train_052906,Mesh has stretched by 24% across a 6.5-cm midline defect 4 years after hernia repair,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Midline view, Mesh has stretched by 24%."
ROCOv2_2023_train_052936,Paddle-shaped ribs with narrowing at the vertebral end.,C1306645;C0037949;C1999039,Plain x-ray;Vertebral column;Anterior-Posterior,Paddle-shaped ribs with narrowing at the vertebral end. Normal x-ray of Spine from Front."
ROCOv2_2023_train_052940,Periduodenal collection (red arrow).,C0040405,X-Ray Computed Tomography,"X-ray, Abdomen, Periduodenal collection view, Collection"
ROCOv2_2023_train_052941,Collection confined to the lesser sac (red arrow).,C0040405,X-Ray Computed Tomography,"X-ray, Sac, Side view, Normal"
ROCOv2_2023_train_052943,Collection extending down the left paracolic gutter and across midline to the pelvis and right lower quadrant (red arrow).,C0040405;C0030797,X-Ray Computed Tomography;Pelvis,"X-ray, Pelvis, Bottom View, Normal"
ROCOv2_2023_train_052944,Collections in discontinuity in the left paracolic gutter and right lower quadrant (red arrows).,C0040405,X-Ray Computed Tomography,"X-Ray, Abdomen, Computed Tomography view, Normal."
ROCOv2_2023_train_052949,Radiographic view after orthodontic treatments.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain view, Normal"
ROCOv2_2023_train_052950,Pre-operative computed tomography scan in axial projection demonstrating bilateral pterygoid process fracture.,C0040405,X-Ray Computed Tomography,"Computed Tomography Scan, Face, Axial Projection, Fracture"
ROCOv2_2023_train_052953,Abdominal X-ray showing air-fluid level on the left,C1306645;C0000726;C1999039;C0444611,Plain x-ray;Abdomen;Anterior-Posterior;Fluid behavior,"X-ray, Abdomen, Front-to-back View, Normal."
ROCOv2_2023_train_052954,Flexion plots,C1306645;C0023216;C0205129,Plain x-ray;Lower Extremity;Sagittal,"X-ray, Lower Extremity, Sagittal, Normal"
ROCOv2_2023_train_052960,The tumor was well controlled on CT images at 2 months after IORT,C0040405;C0027651,X-Ray Computed Tomography;Neoplasms,"X-ray, Pelvis, Front of image, Normal"
ROCOv2_2023_train_052963,Anteroposterior radiograph captured after the operation showing the intertrochanteric fracture stabilized with a gamma nail.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Bottom View, Fracture Stabilized."
ROCOv2_2023_train_052964,Anteroposterior radiograph captured 8 months after the operation showing strong bone union.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Anterior-Posterior View, Normal"
ROCOv2_2023_train_052979,Preoperative standard lateral radiograph in a patient who underwent a C5-C6 anterior cervical discectomy and fusion. The Cobb angle between the C2 and C7 vertebrae is determined by measuring the angle formed by the lines between the lower endplates of the C2 and C7 vertebrae. The angle of the functional segmental unit (C5-C6) is determined by measuring angle between the lines of the upper endplate of the C5 vertebra and the lower endplate of the C6 vertebra.,C1306645;C0037949;C0205129,Plain x-ray;Vertebral column;Sagittal,"X-ray, Spine, Lateral View, Normal"
ROCOv2_2023_train_052981,"Standard lateral radiograph obtained 6 months after a C5-C6 anterior cervical discectomy and fusion with a stand-alone carbon fiber composite frame cage in a 64-year-old woman. After 6 months, subsidence was observed at the operated level.",C1306645;C0037949;C0205129,Plain x-ray;Vertebral column;Sagittal,"X-ray, Vertebral column, Lateral view, Subsidence after fusion surgery"
ROCOv2_2023_train_052985,Postoperative radiographs showing correction of the scoliosis curve.,C1306645;C0037949;C1999039,Plain x-ray;Vertebral column;Anterior-Posterior,"X-ray, Spine, Anterior-Posterior, Postoperative Normal"
ROCOv2_2023_train_052986,Chest radiography.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-anterior, Normal."
ROCOv2_2023_train_052994,Postoperative radiograph showing fracture fixation with a DCS.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Bottom View, Normal"
ROCOv2_2023_train_052995,X-ray of cervical spine along with upper ribs showing bilateral first rib fractures.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Cervical spine and upper ribs, Front-to-back, Normal."
ROCOv2_2023_train_052997,CT scan of the chest showing bilateral first rib fracture,C0040405,X-Ray Computed Tomography,"X-ray, Chest, Front View, Normal"
ROCOv2_2023_train_053043,AP view of proximal fibula fracture,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, fibula, Anterior-Posterior view, Proximal fibula fracture."
ROCOv2_2023_train_053047,Chest X-ray at the time of last follow-up.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Postero-Anterior, Normal"
ROCOv2_2023_train_053055,Complete expansion of the lung after the thorax tube was removed.,C1306645;C0817096;C1999039,Plain x-ray;Chest;Anterior-Posterior,"X-ray, Lung, Anterior-Posterior, Normal"
ROCOv2_2023_train_053058,Follow-up orthopantomogram,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"Orthopantomogram, Cranium, Below, Normal."
ROCOv2_2023_train_053068,Case 4—final radiograph of consolidated bone graft.,C1306645;C0023216;C1999039,Plain x-ray;Lower Extremity;Anterior-Posterior,"X-ray, Lower Extremity, Anterior-Posterior, Normal"
ROCOv2_2023_train_053098,CT abdomen at presentation showed huge mass.,C0040405,X-Ray Computed Tomography,"Computed Tomography, Abdomen, Front View, Huge Mass"
ROCOv2_2023_train_053099,"CT abdomen after development of hemorrhagic shock showed multiple heterogeneously enhancing masses in the liver with peripheral enhancement. Also, there is intraperitoneal fluid.",C0040405;C0023884;C0444611,X-Ray Computed Tomography;Liver;Fluid behavior,"Computed Tomography, Liver, Axial View, Hemorrhagic Shock."
ROCOv2_2023_train_053102,"Initial CT scan performed in 2008. CT of thorax without contrast, showing bilateral mass-like opacities.",C0040405,X-Ray Computed Tomography,"Computed Tomography, Thorax, Without Contrast, Bilateral Mass-Like Opacities Normal"
ROCOv2_2023_train_053106,Intravenous urography - five minutes film (15 November 1989) showed prompt excretion of contrast and undilated pelvicalyceal systems.,C1306645;C0000726;C1999039,Plain x-ray;Abdomen;Anterior-Posterior,"X-ray, Pelvis, Bottom View, Normal"
ROCOv2_2023_train_053114,A panoramic view from CT with the radiological template in situ.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Panoramic view, Normal"
ROCOv2_2023_train_053126,Pre-op AP radiograph.,C1306645;C0037949;C1999039,Plain x-ray;Vertebral column;Anterior-Posterior,"X-ray, Spine, Anterior-Posterior, Normal"
ROCOv2_2023_train_053127,Pre-op lateral radiograph.,C1306645;C0037949;C0205129,Plain x-ray;Vertebral column;Sagittal,"X-ray, Spine, Sagittal View, Normal"
ROCOv2_2023_train_053134,Noncontrast head CT. Red arrow indicating intra-/parasellar mass.,C0040405,X-Ray Computed Tomography,"X-ray, Head, Noncontrast view of skull, Normal."
ROCOv2_2023_train_053140,Chest radiograph after 1 month of steroid therapy.,C1306645;C0817096;C1996865,Plain x-ray;Chest;Postero-Anterior,"X-ray, Chest, Posterior-Anterior, Normal"
ROCOv2_2023_train_053147,About 5.5 cm sized mixed density mass lesion is seen in right adnexa (arrow).,C0040405,X-Ray Computed Tomography,"X-ray, Right Adnexa, X-ray Computed Tomography, Mass Lesion."
ROCOv2_2023_train_053161,Radiolucent lesion extending from 34 to 37.,C1306645;C0037303,Plain x-ray;Bone structure of cranium,"X-ray, Cranium, Plain X-ray, Normal"
ROCOv2_2023_train_053162,Skull radiograph showing osteolytic areas.,C1306645;C0037303;C0205129,Plain x-ray;Bone structure of cranium;Sagittal,"X-ray, Skull, Sagittal View, Osteolytic Areas."
